timestamp,price
1620691200,56670.02
1620777600,49631.32
1620864000,49670.97
1620950400,49841.45
1621036800,46762.99
1621123200,46431.5
1621209600,43538.04
1621296000,42849.78
1621382400,36690.09
1621468800,40526.64
1621555200,37252.01
1621641600,37449.73
1621728000,34655.25
1621814400,38796.29
1621900800,38324.72
1621987200,39241.91
1622073600,38529.98
1622160000,35663.49
1622246400,34605.15
1622332800,35641.27
1622419200,37253.81
1622505600,36693.09
1622592000,37568.68
1622678400,39246.79
1622764800,36829.0
1622851200,35513.2
1622937600,35796.31
1623024000,33552.79
1623110400,33380.81
1623196800,37388.05
1623283200,36675.72
1623369600,37331.98
1623456000,35546.11
1623542400,39020.57
1623628800,40516.29
1623715200,40144.04
1623801600,38349.01
1623888000,38092.97
1623974400,35819.84
1624060800,35483.72
1624147200,35600.16
1624233600,31608.93
1624320000,32509.56
1624406400,33678.07
1624492800,34663.09
1624579200,31584.45
1624665600,32283.65
1624752000,34700.34
1624838400,34494.89
1624924800,35911.73
1625011200,35045.0
1625097600,33504.69
1625184000,33786.55
1625270400,34669.13
1625356800,35286.51
1625443200,33690.14
1625529600,34220.01
1625616000,33862.12
1625702400,32875.71
1625788800,33815.81
1625875200,33502.87
1625961600,34258.99
1626048000,33086.63
1626134400,32729.77
1626220800,32820.02
1626307200,31880.0
1626393600,31383.87
1626480000,31520.07
1626566400,31778.56
1626652800,30839.65
1626739200,29790.35
1626825600,32144.51
1626912000,32287.83
1626998400,33634.09
1627084800,34258.14
1627171200,35381.02
1627257600,37237.6
1627344000,39457.87
1627430400,40019.56
1627516800,40016.48
1627603200,42206.37
1627689600,41461.83
1627776000,39845.44
1627862400,39147.82
1627948800,38207.05
1628035200,39723.18
1628121600,40862.46
1628208000,42836.87
1628294400,44572.54
1628380800,43794.37
1628467200,46253.4
1628553600,45584.99
1628640000,45511.0
1628726400,44399.0
1628812800,47800.0
1628899200,47068.51
1628985600,46973.82
1629072000,45901.29
1629158400,44695.95
1629244800,44705.29
1629331200,46760.62
1629417600,49322.47
1629504000,48821.87
1629590400,49239.22
1629676800,49488.85
1629763200,47674.01
1629849600,48973.32
1629936000,46843.87
1630022400,49069.9
1630108800,48895.35
1630195200,48767.83
1630281600,46982.91
1630368000,47100.89
1630454400,48810.52
1630540800,49246.64
1630627200,49999.14
1630713600,49915.64
1630800000,51756.88
1630886400,52663.9
1630972800,46863.73
1631059200,46048.31
1631145600,46395.14
1631232000,44850.91
1631318400,45173.69
1631404800,46025.24
1631491200,44940.73
1631577600,47111.52
1631664000,48121.41
1631750400,47737.82
1631836800,47299.98
1631923200,48292.74
1632009600,47241.75
1632096000,43015.62
1632182400,40734.38
1632268800,43543.61
1632355200,44865.26
1632441600,42810.57
1632528000,42670.64
1632614400,43160.9
1632700800,42147.35
1632787200,41026.54
1632873600,41524.28
1632960000,43824.1
1633046400,48141.61
1633132800,47634.9
1633219200,48200.01
1633305600,49224.94
1633392000,51471.99
1633478400,55315.0
1633564800,53785.22
1633651200,53951.43
1633737600,54949.72
1633824000,54659.0
1633910400,57471.35
1633996800,55996.93
1634083200,57367.0
1634169600,57347.94
1634256000,61672.42
1634342400,60875.57
1634428800,61528.33
1634515200,62009.84
1634601600,64280.59
1634688000,66001.41
1634774400,62193.15
1634860800,60688.22
1634947200,61286.75
1635033600,60852.22
1635120000,63078.78
1635206400,60328.81
1635292800,58413.44
1635379200,60575.89
1635465600,62253.71
1635552000,61859.19
1635638400,61299.8
1635724800,60911.11
1635811200,63219.99
1635897600,62896.48
1635984000,61395.01
1636070400,60937.12
1636156800,61470.61
1636243200,63273.59
1636329600,67525.83
1636416000,66947.66
1636502400,64882.43
1636588800,64774.26
1636675200,64122.23
1636761600,64380.0
1636848000,65519.1
1636934400,63606.74
1637020800,60058.87
1637107200,60344.87
1637193600,56891.62
1637280000,58052.24
1637366400,59707.51
1637452800,58622.02
1637539200,56247.18
1637625600,57541.27
1637712000,57138.29
1637798400,58960.36
1637884800,53726.53
1637971200,54721.03
1638057600,57274.88
1638144000,57776.25
1638230400,56950.56
1638316800,57184.07
1638403200,56480.34
1638489600,53601.05
1638576000,49152.47
1638662400,49396.33
1638748800,50441.92
1638835200,50588.95
1638921600,50471.19
1639008000,47545.59
1639094400,47140.54
1639180800,49389.99
1639267200,50053.9
1639353600,46702.75
1639440000,48343.28
1639526400,48864.98
1639612800,47632.38
1639699200,46131.2
1639785600,46834.48
1639872000,46681.23
1639958400,46914.16
1640044800,48889.88
1640131200,48588.16
1640217600,50838.81
1640304000,50820.0
1640390400,50399.66
1640476800,50775.49
1640563200,50701.44
1640649600,47543.74
1640736000,46464.66
1640822400,47120.87
1640908800,46216.93
1640995200,47722.65
1641081600,47286.18
1641168000,46446.1
1641254400,45832.01
1641340800,43451.13
1641427200,43082.31
1641513600,41566.48
1641600000,41679.74
1641686400,41864.62
1641772800,41822.49
1641859200,42729.29
1641945600,43902.66
1642032000,42560.11
1642118400,43059.96
1642204800,43084.29
1642291200,43071.66
1642377600,42201.62
1642464000,42352.12
1642550400,41660.01
1642636800,40680.91
1642723200,36445.31
1642809600,35071.42
1642896000,36244.55
1642982400,36660.35
1643068800,36958.32
1643155200,36809.34
1643241600,37160.1
1643328000,37716.56
1643414400,38166.84
1643500800,37881.76
1643587200,38466.9
1643673600,38694.59
1643760000,36896.36
1643846400,37311.61
1643932800,41574.25
1644019200,41382.59
1644105600,42380.87
1644192000,43839.99
1644278400,44042.99
1644364800,44372.72
1644451200,43495.44
1644537600,42373.73
1644624000,42217.87
1644710400,42053.66
1644796800,42535.94
1644883200,44544.86
1644969600,43873.56
1645056000,40515.7
1645142400,39974.44
1645228800,40079.17
1645315200,38386.89
1645401600,37008.16
1645488000,38230.33
1645574400,37250.01
1645660800,38327.21
1645747200,39219.17
1645833600,39116.72
1645920000,37699.07
1646006400,43160.0
1646092800,44421.2
1646179200,43892.98
1646265600,42454.0
1646352000,39148.66
1646438400,39397.96
1646524800,38420.81
1646611200,37988.0
1646697600,38730.63
1646784000,41941.71
1646870400,39422.0
1646956800,38729.57
1647043200,38807.36
1647129600,37777.34
1647216000,39671.37
1647302400,39280.33
1647388800,41114.0
1647475200,40917.9
1647561600,41757.51
1647648000,42201.13
1647734400,41262.11
1647820800,41002.25
1647907200,42364.13
1647993600,42882.76
1648080000,43991.46
1648166400,44313.16
1648252800,44511.27
1648339200,46827.76
1648425600,47122.21
1648512000,47434.8
1648598400,47067.99
1648684800,45510.34
1648771200,46283.49
1648857600,45811.0
1648944000,46407.35
1649030400,46580.51
1649116800,45497.55
1649203200,43170.47
1649289600,43444.19
1649376000,42252.01
1649462400,42753.97
1649548800,42158.85
1649635200,39530.45
1649721600,40074.94
1649808000,41147.79
1649894400,39942.38
1649980800,40551.9
1650067200,40378.71
1650153600,39678.12
1650240000,40801.13
1650326400,41493.18
1650412800,41358.19
1650499200,40480.01
1650585600,39709.18
1650672000,39441.6
1650758400,39450.13
1650844800,40426.08
1650931200,38112.65
1651017600,39235.72
1651104000,39742.07
1651190400,38596.11
1651276800,37630.8
1651363200,38468.35
1651449600,38525.16
1651536000,37728.95
1651622400,39690.0
1651708800,36552.97
1651795200,36013.77
1651881600,35472.39
1651968000,34038.4
1652054400,30076.31
1652140800,31017.1
1652227200,29103.94
1652313600,29029.75
1652400000,29287.05
1652486400,30086.74
1652572800,31328.89
1652659200,29874.01
1652745600,30444.93
1652832000,28715.32
1652918400,30319.23
1653004800,29201.01
1653091200,29445.06
1653177600,30293.94
1653264000,29109.15
1653350400,29654.58
1653436800,29542.15
1653523200,29201.35
1653609600,28629.8
1653696000,29031.33
1653782400,29468.1
1653868800,31734.22
1653955200,31801.04
1654041600,29805.83
1654128000,30452.62
1654214400,29700.21
1654300800,29864.04
1654387200,29919.21
1654473600,31373.1
1654560000,31125.33
1654646400,30204.77
1654732800,30109.93
1654819200,29091.88
1654905600,28424.7
1654992000,26574.53
1655078400,22487.41
1655164800,22136.41
1655251200,22583.72
1655337600,20401.31
1655424000,20468.81
1655510400,18970.79
1655596800,20574.0
1655683200,20573.89
1655769600,20723.52
1655856000,19987.99
1655942400,21110.13
1656028800,21237.69
1656115200,21491.19
